PropertyType,District,Mukim,SchemeName,TransactionDate,Tenure,ParcelArea,Unit,UnitLevel,TransactionPrice,PropertyType(strata),Sector,State
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,LE YUAN RESIDENCE,Dec-21,Freehold,163,sq.m,25,830000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,Jan-22,Freehold,97,sq.m,25,980000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,KM 1 BUKIT JALIL,May-22,Freehold,159.5,sq.m,25,1500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,LE YUAN RESIDENCE,May-22,Freehold,140,sq.m,25,800000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,THE RIYANG (HAPPY GARDEN),May-22,Freehold,162,sq.m,25,1250000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,TRINITY AQUATA,Jun-22,Freehold,107,sq.m,25,680000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI ANDES RIA @ BUKIT JALIL,Jul-22,Freehold,154,sq.m,25,1032000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI ANDES RIA @ BUKIT JALIL,Jul-22,Freehold,103,sq.m,25,1031000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,TRINITY AQUATA,Jul-22,Freehold,131,sq.m,25,709000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,THE Z RESIDENCE,Jul-22,Freehold,116,sq.m,25,615000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI ANDES RIA @ BUKIT JALIL,Aug-22,Freehold,103,sq.m,25,1067000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,THE Z RESIDENCE,Aug-22,Freehold,115,sq.m,25,690000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI GEN,Sep-22,Freehold,144,sq.m,25,1207000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,THE RAINZ BUKIT JALIL,Oct-22,Freehold,137,sq.m,25,1000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,VISTA KOMANWEL,Dec-22,Freehold,112,sq.m,25,390000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,THE Z RESIDENCE,May-23,Freehold,97,sq.m,25,540000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,VISTA KOMANWEL,Jul-23,Freehold,112,sq.m,25,470000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,THE HERMINGTON KUCHAI LAMA,Aug-23,Freehold,99.87,sq.m,25,500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE TAMARIND,Nov-21,Freehold,99,sq.m,26,500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE FENNEL @ SENTUL EAST,Feb-22,Freehold,110.2,sq.m,26,790000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,TINGGIAN TITIWANGSA @ THE REACH,Mar-22,Freehold,248,sq.m,26,1550000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE CAPERS @ SENTUL EAST,May-22,Freehold,128.3,sq.m,26,850000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,VERTICAS RESIDENSI,Jul-22,Freehold,196,sq.m,26,1438000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,"VIM 3, DESA PARK NORTH",Aug-22,Freehold,70.97,sq.m,26,638000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,TINGGIAN TITIWANGSA @ THE REACH,Sep-22,Freehold,148,sq.m,26,870000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE AVARE,Nov-22,Freehold,350,sq.m,26,3260000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI STAR,Jan-23,Freehold,58,sq.m,26,1180000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,TINGGIAN TITIWANGSA @ THE REACH,Mar-23,Freehold,234,sq.m,26,1300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,TINGGIAN TITIWANGSA @ THE REACH,Apr-23,Freehold,133,sq.m,26,730000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA CITY ONE,Apr-23,Freehold,107,sq.m,26,420000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI STAR,May-23,Freehold,63,sq.m,26,1359000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE SAFFRON,Aug-23,Freehold,162,sq.m,26,1000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE ORION,Nov-23,Freehold,117,sq.m,26,750000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,TWY DUPLEX CONDOS MONT KIARA,Apr-21,Freehold,60,sq.m,26,680000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,TWY DUPLEX CONDOS MONT KIARA,Apr-21,Freehold,60,sq.m,26,680000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,May-21,Freehold,120,sq.m,26,1175000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Jul-21,Freehold,28,sq.m,26,980000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PAVILION HILTOP MONT KIARA,Oct-21,Freehold,249,sq.m,26,2870000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SENI MONT KIARA,Nov-21,Freehold,224,sq.m,26,1950000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA AMAN,Dec-21,Freehold,158,sq.m,26,1265000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Dec-21,Freehold,140,sq.m,26,1330000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA AMAN,Dec-21,Freehold,158,sq.m,26,1300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SELINGSING,Dec-21,Freehold,80,sq.m,26,490000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SENI MONT KIARA,Jan-22,Freehold,269,sq.m,26,2450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Jan-22,Freehold,115,sq.m,26,1180000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE THREE (DESA PARKCITY),Feb-22,Freehold,153,sq.m,26,1550000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,11 MONT KIARA,Mar-22,Freehold,293,sq.m,26,2690000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA VILLE,Mar-22,Freehold,223,sq.m,26,1560000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,VILLA ANGSANA,Apr-22,Freehold,221,sq.m,26,680000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Apr-22,Freehold,115,sq.m,26,1050000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA MERIDIN,Jun-22,Freehold,184,sq.m,26,1070000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,CERIAAN KIARA,Jun-22,Freehold,189,sq.m,26,950000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SUNWAY MONT RESIDENCES,Jun-22,Freehold,154,sq.m,26,1360000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,TWY DUPLEX CONDOS MONT KIARA,Jul-22,Freehold,75,sq.m,26,750000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SELINGSING,Jul-22,Freehold,80,sq.m,26,460000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,HIJAUAN KIARA,Aug-22,Freehold,243,sq.m,26,1465000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE ONE (DESA PARKCITY),Aug-22,Freehold,88,sq.m,26,740000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SENI MONT KIARA,Sep-22,Freehold,224,sq.m,26,2030000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Sep-22,Freehold,120,sq.m,26,1180000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,CONCERTO NORTH KIARA,Sep-22,Freehold,159,sq.m,26,1609000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Dec-22,Freehold,80,sq.m,26,835000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Dec-22,Freehold,80,sq.m,26,825000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SUNWAY MONT RESIDENCES,Dec-22,Freehold,123,sq.m,26,1150000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARAMAS AYURIA CONDO,Dec-22,Freehold,149,sq.m,26,915000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Jan-23,Freehold,89,sq.m,26,1008000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Jan-23,Freehold,115,sq.m,26,1280000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SELINGSING,Feb-23,Freehold,93,sq.m,26,620000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI 22 MONT KIARA,Mar-23,Freehold,209,sq.m,26,1850000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,VILLA CRYSTAL,Mar-23,Freehold,150,sq.m,26,730000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE TWO (DESA PARKCITY),Mar-23,Freehold,128,sq.m,26,1130000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,TRINITY LEMANJA,Apr-23,Freehold,85,sq.m,26,535000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,TWY DUPLEX CONDOS MONT KIARA,May-23,Freehold,95,sq.m,26,1190000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,TWY DUPLEX CONDOS MONT KIARA,Jun-23,Freehold,60,sq.m,26,620000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MONT KIARA BAYU,Jul-23,Freehold,94,sq.m,26,648000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,HIJAUAN KIARA,Jul-23,Freehold,421,sq.m,26,2900000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SRI PUTRAMAS,Jul-23,Freehold,105,sq.m,26,750000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SEFINA,Jul-23,Freehold,124,sq.m,26,1050000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,TWY DUPLEX CONDOS MONT KIARA,Aug-23,Freehold,60,sq.m,26,500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,28 MONT KIARA,Aug-23,Freehold,251,sq.m,26,2100000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SUNWAY MONT RESIDENCES,Aug-23,Freehold,174,sq.m,26,1600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARAMAS AYURIA CONDO,Sep-23,Freehold,186,sq.m,26,1200000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE NORTHSHORE GARDENS (DESA PARKCITY),Oct-23,Freehold,228,sq.m,26,2380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,HIJAUAN KIARA,Oct-23,Freehold,243,sq.m,26,1630000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANDAN HEIGHTS (STRATA),Aug-21,Freehold,212,sq.m,26,555000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KONDOMINIUM PANTAI ESTET,Oct-21,Freehold,239,sq.m,26,2219000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KONDOMINIUM PANTAI ESTET,Oct-21,Freehold,239,sq.m,26,2219000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KONDOMINIUM PANTAI ESTET,Dec-21,Freehold,234,sq.m,26,1950000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,THE PLAZA (TTDI),Jun-22,Freehold,168,sq.m,26,1370000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANDAN HEIGHTS (STRATA),Sep-22,Freehold,212,sq.m,26,630000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANDAN HEIGHTS (STRATA),Oct-22,Freehold,212,sq.m,26,590000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANDAN HEIGHTS (STRATA),Oct-22,Freehold,212,sq.m,26,590000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ONE MENERUNG,Feb-23,Freehold,295,sq.m,26,3900000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANDAN HEIGHTS (STRATA),Mar-23,Freehold,212,sq.m,26,500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KONDOMINIUM PANTAI ESTET,Mar-23,Freehold,291,sq.m,26,2520000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KONDOMINIUM PANTAI ESTET,Jul-23,Freehold,291,sq.m,26,2800000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI WALTZ,Apr-21,Freehold,157,sq.m,26,1583000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,THE RAINZ BUKIT JALIL,Dec-21,Freehold,160,sq.m,26,1120000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI WALTZ,May-22,Freehold,101,sq.m,26,1001000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI WALTZ,May-22,Freehold,101,sq.m,26,1114000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI WALTZ,Jun-22,Freehold,101,sq.m,26,990000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,Nov-22,Freehold,146,sq.m,26,1425000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,THE RAINZ BUKIT JALIL,Dec-22,Freehold,174,sq.m,26,1150000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI EMERALD DAMAI (EMERALD HILLS),Mar-23,Freehold,83,sq.m,26,590000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,LE YUAN RESIDENCE,Mar-23,Freehold,163,sq.m,26,970000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,LE YUAN RESIDENCE,Apr-23,Freehold,148,sq.m,26,1100000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI LANAI BUKIT JALIL,Apr-23,Freehold,74.32,sq.m,26,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI RIVERVILLE,Jun-23,Freehold,121,sq.m,26,979000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,THE Z RESIDENCE,Jul-23,Freehold,116,sq.m,26,635000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE PEARL,Sep-21,Freehold,315,sq.m,27,2600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,VILLA PUTRA,Jan-22,Freehold,150,sq.m,27,620000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SUASANA SENTRAL LOFT CONDO,Feb-22,Freehold,104,sq.m,27,1025000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,VERTICAS RESIDENSI,Feb-22,Freehold,168,sq.m,27,1150000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,TINGGIAN TITIWANGSA @ THE REACH,Mar-22,Freehold,234,sq.m,27,1200000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,VILLA PUTERI CONDO,Jun-22,Freehold,130,sq.m,27,600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA KENANGA,Feb-23,Freehold,80,sq.m,27,384000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RIVERCITY CONDOMINIUM,Feb-23,Freehold,125,sq.m,27,592000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,TINGGIAN TITIWANGSA @ THE REACH,Mar-23,Freehold,263,sq.m,27,1250000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,PPAM KETUMBAR,May-23,Freehold,99,sq.m,27,220000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,HAMPSHIRE PARK,Jul-23,Freehold,282,sq.m,27,1850000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,TINGGIAN TITIWANGSA @ THE REACH,Oct-23,Freehold,148,sq.m,27,1000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,VILLA SCOTT,Oct-23,Freehold,139,sq.m,27,840000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE CAPERS @ SENTUL EAST,Oct-23,Freehold,72.63,sq.m,27,580000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,VILLA SCOTT,Oct-23,Freehold,147,sq.m,27,620000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Jan-21,Freehold,80,sq.m,27,718000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,TWY DUPLEX CONDOS MONT KIARA,Jan-21,Freehold,60,sq.m,27,700000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,CONCERTO NORTH KIARA,Feb-21,Freehold,145,sq.m,27,970000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SEFINA,Feb-21,Freehold,124,sq.m,27,1154000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Apr-21,Freehold,98,sq.m,27,1081000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Jul-21,Freehold,80,sq.m,27,780000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Sep-21,Freehold,72,sq.m,27,1085000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SRI PUTRAMAS,Nov-21,Freehold,120,sq.m,27,490000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Nov-21,Freehold,89,sq.m,27,780000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Dec-21,Freehold,115,sq.m,27,985000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE THREE (DESA PARKCITY),Dec-21,Freehold,121,sq.m,27,1160000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Dec-21,Freehold,120,sq.m,27,1080000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE TWO (DESA PARKCITY),Jan-22,Freehold,128,sq.m,27,920000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA PINES,Feb-22,Freehold,113,sq.m,27,750000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Feb-22,Freehold,89,sq.m,27,880000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PAVILION HILTOP MONT KIARA,Apr-22,Freehold,249,sq.m,27,2920000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Apr-22,Freehold,140,sq.m,27,1370000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SRI PUTRAMAS III (ROYAL REGENT),May-22,Freehold,205,sq.m,27,900000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ANGKUPURI,May-22,Freehold,117,sq.m,27,690000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Jun-22,Freehold,89,sq.m,27,850000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PAVILION HILTOP MONT KIARA,Jun-22,Freehold,171,sq.m,27,1830000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SENI MONT KIARA,Jul-22,Freehold,269,sq.m,27,2350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SRI PUTRAMAS II,Oct-22,Freehold,109,sq.m,27,499000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,TRINITY LEMANJA,Nov-22,Freehold,104,sq.m,27,620000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI 22 MONT KIARA,Dec-22,Freehold,193,sq.m,27,2060000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MONT KIARA BAYU,Jan-23,Freehold,75,sq.m,27,459000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ANGKUPURI,Mar-23,Freehold,130,sq.m,27,680000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PAVILION HILTOP MONT KIARA,Mar-23,Freehold,171,sq.m,27,1810000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SRI PUTRAMAS III (ROYAL REGENT),Apr-23,Freehold,80,sq.m,27,445000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,Apr-23,Freehold,107,sq.m,27,1280000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI DUTA KIARA,Apr-23,Freehold,108,sq.m,27,1160000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARAMAS SUTERA KONDOMINIUM,May-23,Freehold,303,sq.m,27,1800000,Strata,Residential,WP Kuala Lumpur
